tmstm,rssi,type,mac
276152,-93,80,cc03fa886e02
276165,-88,80,94877c606310
276170,-94,80,18d6c76d350f
276174,-16,c8,e4a471e5f2ef
276225,-86,80,5ecf7f4c26a6
276378,-90,80,88f7c79fb216
276440,-92,80,8417efe324cd
276444,-89,80,cc03fa3a0610
276473,-81,80,94877c606310
276550,-93,80,ce03fa3a0611
276562,-89,80,cc03fa886e02
276580,-90,80,18d6c76d350f
276630,-93,50,5ecf7f4c26a6
276662,-89,50,18d6c76d350f
276666,-17,88,e4a471e5f2ef
276672,-93,40,900628cb305d
276674,-88,50,cc03fa886e02
276682,-89,80,18d6c76d350f
276737,-92,80,5ecf7f4c26a6
276747,-83,88,18d6c76d350f
276767,-87,80,cc03fa886e02
276780,-82,80,94877c606310
276801,-84,c8,90633b2946fa
276848,-17,c8,e4a471e5f2ef
276887,-85,80,18d6c76d350f
276941,-90,80,5ecf7f4c26a6
276952,-91,80,8417efe324cd
276972,-89,80,cc03fa886e02
277087,-88,80,94877c606310
277169,-88,80,14abf0130dd0
277244,-91,80,8c09f4896f40
277338,-89,80,b03956664b98
278060,-17,c8,e4a471e5f2ef
278093,-89,88,14abf0130dd0
278135,-88,80,0019be0011b8
278332,-89,50,0619be0011b8
278446,-92,50,3060234abecb
278480,-79,40,ae8f7725e32f
278670,-87,80,0619be0011b8
278671,-90,40,d07714476db8
279066,-94,40,9cd91780228e
279143,-93,80,901aca38d540
279156,-92,80,885dfba18808
279186,-86,50,e0885d50e544
279224,-88,80,c4a366fd5998
279260,-89,80,56137945d8eb
279279,-93,80,20c9d01c662b
279332,-89,80,d0316941476f
279457,-84,50,4448c1aabc21
279457,-84,50,4448c1aabc22
279540,-82,80,4448c1aabc20
279540,-85,80,4448c1aabc23
279597,-91,80,b4eeb490eb16
279632,-91,80,c4a366fd5998
279639,-95,80,d0316941476f
279643,-84,80,4448c1aabc21
279643,-84,80,4448c1aabc22
279652,-85,80,92cdb60b040d
279778,-89,80,56137945d8eb
279792,-87,80,e069954e7a69
279801,-87,80,b4eeb490eb16
279835,-90,80,c427953aae46
279844,-92,80,d0316941476f
279964,-94,80,901aca38d540
279972,-90,80,885dfba18808
279996,-88,80,20c9d01c662b
280046,-95,80,c4a366fd5998
280053,-83,80,4448c1aabc24
280053,-82,80,4448c1aabc25
280053,-83,80,4448c1aabc26
280062,-89,80,e06995eef467
280365,-90,40,e8abfa17e33a
281235,-91,80,6014b3a6aea0
281418,-92,80,58238c82f590
281609,-94,80,e069951711dc
281883,-83,f0,24f27f837d80
282136,-90,80,10c25a36d488
282147,-93,80,986b3db382e0
282189,-90,80,14cc2037940b
282203,-91,80,cc3540acaaf7
282205,-90,80,ce3540acaaf8
282237,-93,80,bccab5dcce30
282320,-93,80,cc03fa78e54c
282321,-94,80,ce03fa78e54d
282399,-91,80,7071bcf3fd9d
282408,-91,80,cc3540acaaf7
282409,-89,80,ce3540acaaf8
282443,-88,80,10c25a36d488
282496,-91,80,14cc2037940b
282557,-92,80,986b3db382e0
282627,-92,80,cc03fa78e54c
282629,-93,80,ce03fa78e54d
282703,-92,40,a4d18c5f4a10
282716,-86,80,cc3540acaaf7
282718,-87,80,ce3540acaaf8
282728,-89,40,88797ee75927
282729,-87,80,cc03fa78e54c
282731,-87,80,ce03fa78e54d
282733,-87,08,cc03fa78e54c
282803,-84,80,14cc2037940b
282817,-93,80,cc3540acaaf7
282819,-90,80,ce3540acaaf8
282832,-92,80,cc03fa78e54c
282853,-88,80,10c25a36d488
282889,-89,80,a8a795dd7cf0
282905,-83,80,14cc2037940b
282922,-88,80,cc3540acaaf7
282936,-91,80,ce03fa78e54d
283004,-92,50,7071bcf3fd9d
283024,-95,80,ce3540acaaf8
283036,-89,80,cc03fa78e54c
283066,-90,40,e206fad87737
283110,-88,80,14cc2037940b
283203,-88,80,74a78ee40c1c
283720,-93,80,e4772371c4d0
284140,-89,80,603d26bd585a
284163,-94,80,88f7c79fa262
284167,-92,80,6014b3e7da40
284188,-89,80,aca31e9f0580
284189,-87,80,aca31e9f0581
284195,-92,80,30b5c2972af8
284204,-78,80,58238cc739dd
284208,-92,80,88f7c7cff01b
284217,-82,80,9897d16fed60
284220,-88,80,5a238caf4d40
284228,-84,80,24f27f837e00
284228,-83,80,24f27f837e01
284228,-83,80,24f27f837e02
284229,-84,80,24f27f837e03
284229,-83,80,24f27f837e04
284229,-82,80,24f27f837e05
284231,-83,80,24f27f837e06
284242,-87,80,603d26bd585a
284269,-94,80,6014b3e7da40
284309,-80,80,58238cc739dd
284320,-85,80,9897d16fed60
284323,-91,80,58238caf4d4f
284325,-92,80,5a238caf4d40
284330,-83,80,24f27f837e00
284331,-84,80,24f27f837e01
284331,-84,80,24f27f837e05
284331,-84,80,24f27f837e06
284345,-87,80,603d26bd585a
284367,-93,80,88f7c79fa262
284372,-92,80,6014b3e7da40
284373,-93,08,8c09f4895e50
284403,-96,80,6014b3a55ec0
284410,-90,80,58238cc739dd
284412,-90,80,88f7c7cff01b
284414,-91,80,8af7c7cff01c
284422,-80,80,9897d16fed60
284433,-86,80,24f27f837e04
284434,-86,80,24f27f837e05
284434,-85,80,24f27f837e06
284447,-90,80,603d26bd585a
284457,-92,80,8c09f4895e50
284474,-84,80,6014b3e7da40
284476,-91,50,88f7c7cff01b
284482,-93,c8,a4d18c5f4a10
284512,-82,80,58238cc739dd
284517,-91,80,8af7c7cff01c
284525,-78,80,9897d16fed60
284527,-95,80,58238caf4d4f
284529,-93,80,5a238caf4d40
284535,-84,80,24f27f837e00
284535,-84,80,24f27f837e01
284536,-84,80,24f27f837e02
284536,-83,80,24f27f837e03
284536,-85,80,24f27f837e04
284537,-85,80,24f27f837e05
284540,-84,80,24f27f837e06
284550,-87,80,603d26bd585a
284576,-85,80,6014b3e7da40
284605,-93,80,30b5c2972af8
284614,-86,80,58238cc739dd
284617,-93,80,88f7c7cff01b
284619,-91,80,8af7c7cff01c
284627,-83,80,9897d16fed60
284652,-92,80,603d26bd585a
284679,-86,80,6014b3e7da40
284716,-85,80,58238cc739dd
284740,-89,80,24f27f837e02
284740,-88,80,24f27f837e03
284760,-79,50,58238cc739dd
284809,-94,80,30b5c2972af8
284812,-92,80,6014b3a55ec0
284820,-78,80,58238cc739dd
284832,-92,80,9897d16fed60
284834,-93,80,5a238caf4d40
284842,-87,80,24f27f837e00
284843,-87,80,24f27f837e01
284843,-86,80,24f27f837e02
284843,-87,80,24f27f837e03
284843,-87,80,24f27f837e04
284844,-87,80,24f27f837e05
284846,-86,80,24f27f837e06
284857,-87,80,603d26bd585a
284887,-83,80,6014b3e7da40
284908,-91,08,6014b3e7da40
284921,-88,80,58238cc739dd
284934,-90,80,9897d16fed60
284935,-87,08,9897d16fed60
284958,-85,50,58238cc739dd
284969,-90,80,8c09f4895e50
284986,-89,80,6014b3e7da40
284998,-83,40,d07714476db8
285026,-75,80,58238cc739dd
285062,-88,80,603d26bd585a
285093,-93,80,0eecda14ee1b
285110,-89,80,aca31e9f0580
285110,-90,80,aca31e9f0581
285804,-96,40,daa1199acac1
286838,-91,40,542758d6418c
287135,-93,80,ce3540568b92
287151,-89,80,146080cdc7e4
287164,-93,80,fa8fca6a0299
287170,-83,80,603d266eae63
287184,-89,80,8c04ffe8030f
287186,-93,80,8e04ffe80300
287188,-87,80,bc8556c32b6e
287211,-88,80,b482fea53273
287227,-82,88,146080cdc7e4
287257,-92,88,2400ba7d41e2
287307,-80,40,3ed27057ae5d
287319,-91,50,7829edf4be5e
287325,-94,80,8c04ff764db5
287341,-75,50,bc8556c32b6e
287344,-95,80,ce3540568b92
287351,-79,50,146080cdc7e4
287355,-81,80,146080cdc7e4
287392,-83,80,bc8556c32b6e
287395,-78,88,146080cdc7e4
287426,-95,80,8c04ff764db5
287432,-85,50,bc8556c32b6e
287470,-77,50,146080cdc7e4
287480,-91,80,7829edf4be5e
287486,-93,80,4432c87f4fec
287488,-93,80,4632c87f4fed
287491,-84,80,8c04ffe8030f
287493,-82,80,8e04ffe80300
287495,-71,80,bc8556c32b6e
287495,-78,88,146080cdc7e4
287509,-89,88,2400ba7d41e2
287519,-94,80,b482fea53273
287544,-93,40,c0bdd165dc1e
287551,-89,50,7829edf4be5e
287559,-81,80,146080cdc7e4
287565,-76,50,bc8556c32b6e
287581,-92,80,603d266eae63
287594,-91,80,8c04ffe8030f
287596,-90,80,8e04ffe80300
287598,-74,80,bc8556c32b6e
287606,-96,08,6014b38ddd30
287621,-88,80,b482fea53273
287662,-93,80,ce3540568b92
287664,-87,80,146080cdc7e4
287682,-91,80,603d266eae63
287685,-86,80,7829edf4be5e
287696,-82,80,8c04ffe8030f
287698,-81,80,8e04ffe80300
287699,-83,80,bc8556c32b6e
287700,-82,88,146080cdc7e4
287724,-88,80,b482fea53273
287738,-90,80,6014b38ddd30
287747,-93,80,ce3540568b92
287765,-82,80,146080cdc7e4
287784,-85,80,603d266eae63
287787,-93,80,7829edf4be5e
287795,-96,80,4632c87f4fed
287802,-78,88,146080cdc7e4
287863,-88,80,3817c3e8ae00
287863,-89,80,3817c3e8ae01
287864,-88,80,3817c3e8ae02
287864,-89,80,3817c3e8ae03
287864,-90,80,3817c3e8ae05
287867,-84,80,146080cdc7e4
287876,-93,08,7829edf4be5e
287887,-87,80,603d266eae63
287904,-71,80,bc8556c32b6e
287907,-92,08,6014b38ddd30
287924,-93,48,542758d6418c
287963,-95,80,cc3540568b91
287966,-93,80,ce3540568b92
287969,-89,80,3817c3e8ae00
287969,-87,80,3817c3e8ae02
287970,-90,80,3817c3e8ae03
287970,-90,80,3817c3e8ae06
287992,-90,80,7829edf4be5e
288003,-81,80,8c04ffe8030f
288005,-81,80,8e04ffe80300
288007,-70,80,bc8556c32b6e
288031,-88,80,b482fea53273
288058,-92,80,cc3540568b91
288071,-92,80,146080cdc7e4
288072,-87,80,3817c3e8ae00
288072,-86,80,3817c3e8ae01
288072,-86,80,3817c3e8ae02
288072,-85,80,3817c3e8ae03
288073,-85,80,3817c3e8ae04
288075,-86,80,3817c3e8ae05
288077,-86,80,3817c3e8ae06
288092,-92,80,603d266eae63
288095,-91,80,7829edf4be5e
288106,-82,80,8c04ffe8030f
288107,-83,80,8e04ffe80300
288109,-72,80,bc8556c32b6e
288197,-89,50,58bad427e814
288218,-92,80,58bad427e814
288256,-85,80,98ded0344d28
288259,-85,40,bcffebf4f5d7
288403,-84,40,886b6e517be0
288457,-82,50,98ded0344d28
288569,-93,50,58bad427e814
288833,-95,80,58bad427e814
288880,-96,80,98ded0344d28
289157,-81,80,cc03fa886e02
289170,-93,80,94877c606310
289175,-86,80,18d6c76d350f
289202,-16,88,e4a471e5f2ef
289207,-89,08,18d6c76d350f
289230,-83,80,5ecf7f4c26a6
289259,-87,80,cc03fa886e02
289273,-86,80,94877c606310
289277,-84,80,18d6c76d350f
289281,-35,88,e4a471e5f2ef
289332,-86,08,18d6c76d350f
289434,-83,80,5ecf7f4c26a6
289440,-17,c8,e4a471e5f2ef
289449,-94,80,cc03fa3a0610
289464,-86,80,cc03fa886e02
289482,-84,80,18d6c76d350f
289580,-89,80,94877c606310
289639,-83,80,5ecf7f4c26a6
289674,-89,40,c0bdd165dc1e
289797,-16,c8,e4a471e5f2ef
289875,-83,80,cc03fa886e02
289878,-93,88,18d6c76d350f
289887,-91,80,94877c606310
289892,-93,80,18d6c76d350f
289920,-95,80,80c6abed3170
289946,-87,80,5ecf7f4c26a6
289961,-90,50,18d6c76d350f
289979,-87,80,cc03fa886e02
289981,-16,c8,e4a471e5f2ef
289995,-93,80,18d6c76d350f
290027,-85,d0,18d6c76d350f
290028,-85,d0,5ce0c50a268e
290049,-84,80,5ecf7f4c26a6
290063,-18,88,e4a471e5f2ef
290079,-90,80,cc03fa886e02
290092,-90,80,94877c606310
290240,-95,80,b03956664b98
290248,-93,80,8c09f4896f40
290260,-93,50,b03956664b98
290448,-18,88,e4a471e5f2ef
290592,-18,c8,e4a471e5f2ef
290597,-87,40,d07714476db8
290613,-90,50,14abf0130dd0
290781,-93,80,8c09f4896f40
290788,-84,80,14abf0130dd0
290856,-92,80,b03956664b98
290961,-89,50,b03956664b98
291209,-90,40,542758d6418c
291265,-89,80,0619be0011b8
291684,-97,40,c48e8f3794d5
291803,-95,80,0019be0011b8
291880,-91,80,d0608cfa2990
292158,-89,80,885dfba18808
292182,-88,80,e069954e7a69
292192,-90,80,b4eeb490eb16
292199,-90,80,bc3e070651a8
292208,-89,80,f4b8a7d1444e
292225,-92,80,c427953aae46
292260,-88,80,885dfba18808
292285,-86,80,e069954e7a69
292294,-88,80,b4eeb490eb16
292301,-93,80,bc3e070651a8
292308,-94,80,d0608cfac25a
292310,-91,80,f4b8a7d1444e
292322,-81,80,cc03fae5573d
292430,-89,80,c427953aae46
292445,-91,80,b4eeb490eb16
292468,-89,80,885dfba18808
292489,-87,80,e069954e7a69
292494,-92,80,7829edbb9f73
292505,-86,80,bc3e070651a8
292515,-91,80,f4b8a7d1444e
292547,-90,80,b4eeb490eb16
292587,-92,80,885dfba18808
292593,-90,80,e069954e7a69
292615,-93,80,d0608cfac25a
292631,-82,80,cc03fae5573d
292644,-94,80,d0316941476f
292702,-89,80,b4eeb490eb16
292709,-87,80,bc3e070651a8
292720,-92,80,f4b8a7d1444e
292797,-89,80,e069954e7a69
292834,-92,48,141f7834d363
292875,-88,80,885dfba18808
292907,-88,80,b4eeb490eb16
292916,-90,80,bc3e070651a8
292922,-94,80,d0608cfac25a
292925,-90,80,f4b8a7d1444e
292941,-80,80,cc03fae5573d
293001,-87,80,e069954e7a69
293060,-92,80,b4eeb490eb16
293608,-94,80,dc028ef63a98
294140,-93,80,3e5cc4c88eab
294204,-92,80,e069951711dc
294928,-95,80,705a9ef0eeab
295268,-81,40,90633bc57287
295270,-89,50,cc3540acaaf7
295312,-85,80,cc3540acaaf7
295314,-87,80,ce3540acaaf8
295338,-95,80,94877c609180
295346,-85,80,10c25a36d488
295539,-87,50,14cc2037940b
295544,-82,50,cc3540acaaf7
295550,-79,40,58d9c3577660
295559,-88,50,94877c609180
295588,-91,80,14cc2037940b
295619,-86,80,cc3540acaaf7
295621,-84,80,ce3540acaaf8
295634,-88,50,14cc2037940b
295651,-88,80,bccab5dcce30
295653,-94,80,10c25a36d488
295666,-89,40,c27e882d833e
295720,-87,80,cc3540acaaf7
295734,-92,80,cc03fa78e54c
295748,-90,80,94877c609180
295753,-90,80,bccab5dcce30
295797,-91,88,14cc2037940b
295824,-90,80,ce3540acaaf8
295924,-87,80,cc3540acaaf7
295960,-97,80,10c25a36d488
295998,-92,80,14cc2037940b
296043,-94,80,ce03fa78e54d
296127,-91,88,14cc2037940b
296131,-85,80,ce3540acaaf8
296209,-90,80,74a78ee40c1c
296660,-92,50,74a78ee40c1c
296967,-92,40,d07714476db8
297145,-82,80,603d26bd585a
297148,-88,80,58bad42de334
297155,-89,80,8c09f4895e50
297173,-91,80,6014b3e7da40
297200,-92,80,30b5c2972af8
297212,-89,80,58238cc739dd
297222,-85,80,9897d16fed60
297247,-88,80,603d26bd585a
297251,-88,80,58bad42de334
297257,-84,80,8c09f4895e50
297257,-80,80,72188b163b07
297268,-94,80,8c04ffb38699
297275,-91,80,6014b3e7da40
297302,-77,50,9897d16fed60
297325,-78,80,9897d16fed60
297350,-88,50,8c09f4895e50
297353,-82,80,58bad42de334
297356,-92,50,6014b3e7da40
297374,-86,80,88f7c79fa262
297379,-91,80,6014b3e7da40
297390,-79,50,603d26bd585a
297393,-85,50,8c09f4895e50
297401,-78,50,9897d16fed60
297409,-89,50,6014b3e7da40
297427,-80,80,9897d16fed60
297452,-81,80,603d26bd585a
297455,-86,80,58bad42de334
297482,-89,80,6014b3e7da40
297486,-82,50,9897d16fed60
297517,-88,80,58238cc739dd
297520,-91,80,88f7c7cff01b
297521,-94,80,8af7c7cff01c
297529,-87,80,9897d16fed60
297554,-87,80,603d26bd585a
297563,-87,50,58238cc739dd
297577,-91,80,88f7c79fa262
297582,-89,80,6014b3e7da40
297619,-83,80,58238cc739dd
297622,-95,80,88f7c7cff01b
297624,-91,80,8af7c7cff01c
297632,-87,80,9897d16fed60
297651,-88,50,88f7c79fa262
297668,-86,80,8c09f4895e50
297719,-89,50,58bad42de334
297721,-81,80,58238cc739dd
297744,-80,50,58238cc739dd
297767,-86,80,72188b163b07
297767,-85,50,72188b163b07
297774,-88,80,8c09f4895e50
297775,-79,40,88797ee75927
297793,-88,50,8c09f4895e50
297811,-81,50,9897d16fed60
297824,-81,80,58238cc739dd
297829,-91,80,8af7c7cff01c
297840,-91,50,88f7c79fa262
297862,-85,80,603d26bd585a
297865,-90,80,58bad42de334
297871,-88,80,8c09f4895e50
297884,-86,80,88f7c79fa262
297926,-90,80,58238cc739dd
297929,-90,80,88f7c7cff01b
297931,-91,80,8af7c7cff01c
297939,-80,80,9897d16fed60
297974,-89,80,8c09f4895e50
297992,-88,80,6014b3e7da40
298482,-83,40,c0bdd165dc1e
298766,-85,40,d4c94bc0d83d
300155,-80,80,146080cdc7e4
300159,-79,88,146080cdc7e4
300289,-82,80,603d266eae63
300305,-88,80,8c04ffe8030f
300307,-89,80,8e04ffe80300
300398,-83,80,bc8556c32b6e
300465,-89,80,aca31e9ef540
300466,-89,80,aca31e9ef541
300482,-81,80,603d266eae63
300496,-81,80,8c04ffe8030f
300499,-81,08,8c04ffe8030f
300544,-95,80,cc3540568b91
300546,-93,80,ce3540568b92
300567,-85,80,146080cdc7e4
300568,-86,80,aca31e9ef540
300568,-86,80,aca31e9ef541
300584,-89,80,603d266eae63
300600,-83,80,8e04ffe80300
300602,-85,80,bc8556c32b6e
300666,-82,80,146080cdc7e4
300671,-81,88,146080cdc7e4
300704,-83,08,8c04ffe8030f
300767,-91,50,00272208b624
300789,-89,80,603d266eae63
300792,-95,80,001dd3453280
300803,-86,80,8c04ffe8030f
300805,-85,80,8e04ffe80300
300872,-90,80,146080cdc7e4
300875,-85,80,aca31e9ef540
300910,-78,08,8c04ffe8030f
300912,-91,80,bc8556c32b6e
300917,-85,88,146080cdc7e4
300994,-83,80,603d266eae63
301008,-81,80,8c04ffe8030f
301010,-88,80,8e04ffe80300
301076,-86,80,146080cdc7e4
301113,-84,08,8c04ffe8030f
301115,-87,80,bc8556c32b6e
301125,-85,88,146080cdc7e4
301264,-84,40,daa119926f7c
301670,-90,80,98ded0344d28
301692,-17,c8,e4a471e5f2ef
302162,-87,80,cc03fa886e02
302199,-92,88,94877c606310
302234,-95,80,5ecf7f4c26a6
302380,-90,80,94877c606310
302409,-16,88,e4a471e5f2ef
302409,-37,c8,e4a471e5f2ef
302425,-91,88,18d6c76d350f
302573,-87,80,cc03fa886e02
302589,-94,80,18d6c76d350f
302659,-94,80,cc03fa3a0610
302661,-92,80,ce03fa3a0611
302694,-16,c8,e4a471e5f2ef
302789,-92,80,94877c606310
302809,-95,80,88f7c73b00aa
302811,-95,80,8af7c73b00ab
302864,-93,80,cc03fa3a0610
302865,-92,80,ce03fa3a0611
302879,-87,80,cc03fa886e02
302951,-16,88,e4a471e5f2ef
302999,-90,80,18d6c76d350f
303281,-88,80,14abf0130dd0
303552,-92,80,b03956664b98
303905,-98,80,ce3540c37160
304552,-90,80,0019be0011b8
304628,-92,80,0619be0011b8
305534,-87,80,cc03fae5573d
305537,-93,80,c427953aae46
305572,-94,80,885dfba18808
305620,-87,80,d0608cfac25a
305622,-88,80,f4b8a7d1444e
305738,-88,80,e2885d4c1828
306009,-93,48,141f7834d363
306045,-87,80,cc03fae5573d
306224,-90,80,a47e39aa8868
307190,-84,80,cc3540b4b1df
307414,-89,80,e069951711dc
307806,-88,80,ce3540b4b1d0
307866,-91,50,e069951711dc
307939,-91,40,f2ff01d90dc5
308138,-81,80,94877c609180
308248,-94,80,10c25a36d488
308257,-92,48,886b6e517be0
308269,-94,80,14cc2037940b
308307,-93,80,2c26c573b6d8
308382,-95,50,14cc2037940b
308445,-78,80,94877c609180
308451,-93,80,bccab5dcce30
308512,-89,80,7071bcf3fd9d
308520,-92,80,cc3540acaaf7
308549,-76,08,94877c609180
309087,-93,80,14cc2037940b
309132,-92,50,14cc2037940b
309830,-95,80,00e020764c45
309930,-92,80,74a78ee40c1c
310160,-83,80,72188b163b07
310172,-91,80,88f7c79fa262
310181,-93,80,fca6212c0230
310330,-95,80,9897d16fed60
310350,-92,50,8c09f4895e50
310365,-94,80,8c09f4895e50
310409,-89,80,30b5c2972af8
310420,-92,b0,603d26bd585a
310451,-88,80,0cf893a5df80
310475,-86,80,e8892c38dd90
310479,-91,80,88f7c79fa262
310559,-90,80,603d26bd585a
310563,-88,80,58bad42de334
310569,-83,80,8c09f4895e50
310569,-85,80,72188b163b07
310578,-94,80,e8892c38dd90
310591,-94,80,fca6212c0230
310614,-90,80,30b5c2972af8
310636,-92,80,9897d16fed60
310656,-94,80,0cf893a5df80
310671,-83,80,8c09f4895e50
310672,-88,80,72188b163b07
310680,-90,80,e8892c38dd90
310716,-89,80,30b5c2972af8
310764,-91,80,603d26bd585a
310767,-90,80,58bad42de334
310774,-82,80,8c09f4895e50
310774,-87,80,72188b163b07
310787,-90,80,88f7c79fa262
310819,-88,80,30b5c2972af8
310841,-90,80,9897d16fed60
310898,-87,80,fca6212c0230
310931,-91,80,58238cc739dd
310969,-90,80,603d26bd585a
310972,-92,80,58bad42de334
310978,-86,80,8c09f4895e50
310979,-87,80,72188b163b07
310991,-89,80,88f7c79fa262
311000,-88,80,fca6212c0230
311024,-91,80,30b5c2972af8
311040,-91,80,58238cc739dd
311046,-93,80,9897d16fed60
311090,-87,80,e8892c38dd90
311094,-88,80,88f7c79fa262
311103,-89,80,fca6212c0230
311126,-84,80,30b5c2972af8
313201,-86,08,8c04ffe8030f
313286,-95,80,8c04ff79b53d
313288,-92,80,8e04ff79b53e
313400,-86,80,6014b38ddd30
313405,-91,88,146080cdc7e4
313469,-95,80,146080cdc7e4
313501,-84,80,8c04ffe8030f
313636,-76,50,8c04ffe8030f
313642,-88,50,bc8556c32b6e
313777,-93,50,146080cdc7e4
313798,-95,80,8c04ff79b53d
313810,-85,80,8e04ffe80300
313876,-92,80,146080cdc7e4
313896,-93,80,603d266eae63
313911,-82,80,8c04ffe8030f
313921,-90,88,146080cdc7e4
313973,-83,50,8c04ffe8030f
313982,-90,50,bc8556c32b6e
314015,-88,80,6014b38ddd30
314018,-86,80,8e04ffe80300
314081,-91,80,146080cdc7e4
314115,-87,80,8c04ffe8030f
314216,-17,88,e4a471e5f2ef
315166,-89,80,cc03fa886e02
315168,-92,08,cc03fa886e02
315184,-91,80,18d6c76d350f
315302,-95,80,88f7c73b00aa
315304,-94,80,8af7c73b00ab
316015,-94,50,18d6c76d350f
316049,-94,50,cc03fa886e02
316088,-93,80,cc03fa886e02
316107,-92,80,18d6c76d350f
317165,-92,80,e840f2b7849c
317301,-90,80,0019be0011b8
317380,-91,80,0619be0011b8
318193,-92,50,d46e0e3a8bc6
318333,-80,80,e2885d4c1828
318451,-95,80,d46e0e3a8bc6
318462,-87,08,e0885d4c1827
318565,-91,48,f82d7c62ff4b
318627,-90,80,f4b8a7d1444e
318638,-73,80,e0885d4c1827
318640,-73,80,e2885d4c1828
318656,-94,80,d46e0e3a8bc6
320504,-95,80,ce3540b4b1d0
320939,-92,50,cc3540b4b1df
321014,-92,80,cc3540b4b1df
321143,-78,80,94877c609180
321196,-94,48,2016d8fd9715
321276,-93,80,88f7c7965bb7
321345,-92,80,90c792323760
321482,-93,80,8af7c7965bb8
321508,-88,40,88797ee75927
321512,-78,50,94877c609180
321554,-82,80,94877c609180
321701,-95,80,986b3d9e2ca0
321788,-89,80,88f7c7965bb7
321790,-90,80,8af7c7965bb8
321924,-90,40,90633bc57287
321927,-85,50,94877c609180
321962,-86,80,94877c609180
322059,-73,40,1092669cab8f
322060,-84,50,2c26c573b6d8
322095,-94,80,88f7c7965bb7
322107,-92,80,6014b3e896a0
323261,-80,80,aca31e9ef820
323262,-80,80,aca31e9ef824
323262,-73,48,1092669cab8f
323266,-89,80,8c09f4895e50
323275,-82,80,e8892c38dd90
323279,-91,80,88f7c79fa262
323288,-85,80,fca6212c0230
323315,-74,80,30b5c2972af8
323316,-74,08,30b5c2972af8
323324,-93,80,ce03fabd836b
323328,-90,80,58238ce5ee03
323329,-92,80,5a238ce5ee04
323334,-95,80,9897d16fed60
323354,-79,80,0cf893a5df80
323363,-87,80,58bad42de334
323364,-80,80,aca31e9ef820
323364,-79,80,aca31e9ef824
323369,-90,80,8c09f4895e50
323369,-88,80,72188b163b07
323414,-75,80,30b5c2972af8
323423,-88,80,58238cc739dd
323436,-94,80,9897d16fed60
323438,-71,48,1092669cab8f
323441,-94,80,28be9b8914e0
323456,-82,80,0cf893a5df80
323462,-93,80,603d26bd585a
323465,-88,80,58bad42de334
323466,-82,80,aca31e9ef820
323467,-81,80,aca31e9ef824
323472,-88,80,72188b163b07
323480,-79,80,e8892c38dd90
323493,-88,80,fca6212c0230
323558,-81,80,0cf893a5df80
323662,-74,48,1092669cab8f
323672,-89,80,aca31e9ef820
323672,-88,80,aca31e9ef824
323676,-90,80,8c09f4895e50
323676,-90,80,72188b163b07
323685,-80,80,e8892c38dd90
323699,-92,48,f8981259bb0f
323701,-88,c8,fca6212c0230
323743,-89,08,ac84c6b963a1
323763,-83,80,0cf893a5df80
323765,-94,40,7c1c68e16c5e
323779,-72,50,30b5c2972af8
323790,-91,50,72188b163b07
323797,-81,48,1092669cab8f
323823,-74,80,30b5c2972af8
323833,-85,80,ac84c6b963a1
323840,-91,80,58238ce5ee03
323875,-89,80,58bad42de334
323881,-93,80,8c09f4895e50
323881,-89,80,72188b163b07
323890,-85,80,e8892c38dd90
323902,-89,80,fca6212c0230
323908,-92,08,705a9ed89023
323914,-87,50,705a9ed89023
323926,-74,80,30b5c2972af8
323935,-85,80,58238cc739dd
323942,-91,80,58238ce5ee03
323944,-89,80,5a238ce5ee04
323968,-89,80,0cf893a5df80
323978,-87,80,aca31e9ef820
323978,-87,80,aca31e9ef824
323983,-85,80,8c09f4895e50
323984,-90,80,72188b163b07
323992,-87,80,e8892c38dd90
324005,-87,80,fca6212c0230
324021,-78,48,1092669cab8f
324028,-84,80,30b5c2972af8
324038,-90,80,ac84c6b963a1
324045,-92,80,58238ce5ee03
324046,-90,80,5a238ce5ee04
324064,-91,c8,ae84c60963a1
324066,-91,c8,ae84c6b963a2
324069,-94,80,705a9ed89023
324069,-90,c8,ae84c669d5c4
324071,-81,80,0cf893a5df80
324074,-90,c8,ae84c624080c
324075,-90,c8,ae84c60963a1
324079,-88,80,58bad42de334
324082,-88,80,aca31e9ef820
324086,-86,80,8c09f4895e50
324095,-87,80,e8892c38dd90
324099,-19,40,e4a471e5f2ef
324108,-88,80,fca6212c0230
324131,-73,80,30b5c2972af8
324750,-92,40,88797ee75927
324787,-77,80,0cf893a5df80
326199,-90,80,8c04ffe8030f
326200,-91,80,8e04ffe80300
326236,-93,80,c427954668ae
326284,-94,80,4432c8c92e08
326304,-92,80,bc8556c32b6e
326307,-91,80,6014b38ddd30
326391,-92,80,603d266eae63
326471,-91,40,30cda79f6ad1
326490,-91,80,4632c8c92e09
326506,-89,80,8c04ffe8030f
326509,-88,80,bc8556c32b6e
326591,-91,80,4432c8c92e08
326596,-93,50,bc8556c32b6e
326918,-90,80,6014b38ddd30
327105,-94,80,4632c8c92e09
327112,-92,80,603d2690bda0
327142,-93,80,146080b74d42
327170,-76,80,b03956971181
327907,-93,40,30cda79f6ad1
328210,-93,80,94877c60a380
328213,-94,50,18d6c76d350f
328556,-90,80,cc03fa6e211c
328599,-94,80,18d6c76d350f
328810,-94,80,ce03fa6b6a8d
329277,-93,88,d46e0eb106de
329282,-92,80,0019be0011b8
