tmstm,rssi,type,mac
1051921,-92,80,cc7b35cdba40
1051939,-93,80,000eb415ca7c
1051942,-96,08,14abf07d9b80
1051983,-91,80,901aca52fae0
1052052,-90,48,849ca6b10ce5
1052057,-95,80,54a6194c9e24
1052061,-87,80,d06f820e2bb4
1052071,-90,80,90c79278e760
1052090,-92,80,000eb41ba40c
1052125,-92,80,cc7b35cdba40
1052891,-88,40,009090162047
1054162,-92,80,20cf30390a18
1054172,-88,80,4432c8d98c08
1054221,-89,80,4883c7b7be57
1054226,-92,80,8c61a391ccdb
1054255,-88,80,10c25a275625
1054338,-91,80,cc03fa441d08
1054340,-91,80,ce03fa441d09
1054350,-93,80,3c8bcda338e8
1054377,-93,80,4432c8d98c08
1054400,-85,80,7a8a2067adef
1054423,-90,80,4632c8c65981
1054460,-92,80,10c25a275625
1054468,-89,80,20cf30390a18
1054482,-91,80,704fb8b923b1
1054493,-90,80,a09d86b55984
1054503,-87,80,7a8a2067adef
1054523,-89,80,4432c8c65980
1054525,-85,80,4632c8c65981
1054529,-93,80,4883c7b7be57
1054563,-92,80,10c25a275625
1054596,-89,80,a09d86b55984
1054605,-82,80,7a8a2067adef
1054606,-88,08,7a8a2067adef
1054626,-90,80,4432c8c65980
1054628,-91,80,4632c8c65981
1054631,-92,80,4883c7b7be57
1054665,-88,80,10c25a275625
1054674,-89,80,20cf30390a18
1054684,-91,80,4432c8d98c08
1054687,-90,80,704fb8b923b1
1054698,-85,80,a09d86b55984
1054708,-82,80,7a8a2067adef
1054728,-86,80,4432c8c65980
1054730,-83,80,4632c8c65981
1054760,-89,80,3c8bcda338e8
1054777,-91,80,20cf30390a18
1054800,-87,80,a09d86b55984
1054810,-84,80,7a8a2067adef
1054831,-85,80,4432c8c65980
1054833,-84,80,4632c8c65981
1054840,-91,80,8c61a391ccdb
1054878,-90,80,20cf30390a18
1054902,-87,80,a09d86b55984
1054913,-88,80,7a8a2067adef
1054918,-88,80,8c61a3820fec
1054933,-87,80,4432c8c65980
1054935,-85,80,4632c8c65981
1054938,-91,80,4883c7b7be57
1054994,-87,80,704fb8b923b1
1055005,-89,80,a09d86b55984
1055017,-89,80,7a8a2067adef
1055020,-88,80,8c61a3820fec
1055035,-89,80,4432c8c65980
1055037,-90,80,4632c8c65981
1055043,-93,80,a09d86125764
1055075,-86,80,10c25a275625
1055096,-86,80,704fb8b923b1
1055151,-90,80,cc35405de281
1055153,-90,80,ce35405de282
1055183,-90,80,001dd482e6e0
1055201,-90,50,cc35405de281
1055410,-90,80,ac84c64b1636
1056135,-89,80,fc2d5e8eb83c
1056272,-89,40,8a407c5d540f
1056350,-91,80,8417ef611279
1056659,-89,80,986b3d31a590
1057075,-93,88,986b3d31a590
1057173,-88,80,b05adaa113f6
1057195,-90,80,e8ed05f4e230
1057292,-90,80,88a5bd0cb2b0
1057326,-91,50,e8ed05f4e230
1057779,-92,40,c4438fff2c7f
1058061,-88,50,88a5bd0cb2b0
1058095,-92,80,b05adaa113f6
1058223,-92,80,208986921f4c
1058237,-93,80,54a6194cdba4
1059152,-90,80,ccd4a14b3338
1059185,-93,80,603d2690cc82
1059238,-92,80,e041366f9b68
1059316,-90,80,5c571a06f610
1059324,-88,80,7054d2410513
1059453,-91,80,ce03fad5cacb
1059562,-89,80,ccd4a14b3338
1059646,-91,80,001dd423de30
1059648,-86,80,e041366f9b68
1059726,-90,80,5c571a06f610
1059791,-86,50,e041366f9b68
1059800,-89,80,603d2690cc82
1059863,-89,80,ce03fad5cacb
1059953,-87,80,001dd423de30
1059972,-92,80,ccd4a14b3338
1060033,-91,80,5c571a06f610
1060057,-84,80,e041366f9b68
1060066,-91,80,cc03fad5caca
1060068,-91,80,ce03fad5cacb
1060186,-83,80,ccd4a1461e98
1060214,-85,80,184a6fb2de38
1060286,-91,50,34576070ea38
1060313,-90,80,603d26e22fd6
1060330,-86,40,4888ca18de1c
1061231,-95,40,0e415800efb6
1061260,-87,80,00ace04be490
1061766,-86,50,00ace04be490
1062746,-88,80,a09d86177e24
1062939,-89,88,10c25a51b8a7
1063140,-87,80,84c9c69226e9
1063196,-85,80,c02567462df0
1063217,-91,80,e0885d3e1c6f
1063218,-92,80,344b504f34a3
1063284,-84,80,74b57e0f554c
1063324,-91,08,84c9c69226e9
1063342,-90,80,001dd42f7ae0
1063345,-89,80,84c9c69226e9
1063401,-82,80,c02567462df0
1063842,-91,80,a09d86644fc4
1063899,-81,80,74b57e0f554c
1064023,-93,80,34ce001ef696
1064039,-87,80,344b504f34a3
1064059,-91,80,001dd42f7ae0
1064118,-79,80,c02567462df0
1064152,-91,80,a09d86165554
1064225,-92,80,083e0ca30990
1064328,-88,80,001dd5043be0
1064440,-90,80,cc3540be37f7
1064442,-89,80,ce3540be37f8
1064495,-86,c8,dcbfe92bb878
1064563,-91,80,90c79278e760
1064857,-87,80,54a6194c9e24
1064873,-88,80,80c6abc7f5f5
1065044,-87,80,083e0ca30990
1065092,-90,80,e04136d8bfd8
1065469,-83,40,d07714aedf7e
1066046,-84,40,6045cb283699
1067151,-86,80,4432c86157f4
1067153,-85,80,4632c86157f5
1067158,-84,80,10c25a275625
1067167,-68,80,20cf30390a18
1067179,-90,80,704fb8b923b1
1067197,-76,80,58bad427a91c
1067200,-84,80,7a8a2067adef
1067220,-92,50,4432c8c65980
1067251,-86,80,4432c86157f4
1067253,-85,80,4632c86157f5
1067270,-67,80,20cf30390a18
1067299,-83,80,58bad427a91c
1067303,-84,80,7a8a2067adef
1067303,-84,08,7a8a2067adef
1067323,-91,80,4432c8c65980
1067325,-90,80,4632c8c65981
1067354,-85,80,4432c86157f4
1067356,-86,80,4632c86157f5
1067360,-90,80,e06995531b85
1067370,-67,80,20cf30390a18
1067402,-83,80,58bad427a91c
1067405,-87,80,7a8a2067adef
1067456,-87,80,4432c86157f4
1067458,-85,80,4632c86157f5
1067463,-93,80,e06995531b85
1067465,-84,80,10c25a275625
1067474,-68,80,20cf30390a18
1067486,-93,80,704fb8b923b1
1067504,-80,80,58bad427a91c
1067508,-83,80,7a8a2067adef
1067528,-91,80,4432c8c65980
1067558,-90,80,4432c86157f4
1067576,-65,80,20cf30390a18
1067591,-92,80,704fb8b923b1
1067606,-87,80,58bad427a91c
1067610,-84,80,7a8a2067adef
1067631,-89,80,4432c8c65980
1067632,-89,80,4632c8c65981
1067666,-90,80,4632c86157f5
1067673,-90,08,10c25a275625
1067681,-64,80,20cf30390a18
1067709,-78,80,58bad427a91c
1067712,-83,80,7a8a2067adef
1067733,-89,80,4432c8c65980
1067735,-89,80,4632c8c65981
1067766,-90,80,4432c86157f4
1067770,-90,80,4632c86157f5
1067773,-84,80,10c25a275625
1067780,-73,80,20cf30390a18
1067793,-88,80,704fb8b923b1
1067811,-84,80,58bad427a91c
1067815,-81,80,7a8a2067adef
1067835,-90,80,4432c8c65980
1067837,-92,80,4632c8c65981
1067872,-82,80,4632c86157f5
1067875,-84,80,10c25a275625
1067883,-69,80,20cf30390a18
1067914,-90,80,58bad427a91c
1067917,-87,08,7a8a2067adef
1067938,-85,80,4432c8c65980
1067940,-86,80,4632c8c65981
1067968,-80,80,4432c86157f4
1067970,-80,80,4632c86157f5
1067971,-80,08,4432c86157f4
1067977,-78,80,10c25a275625
1067985,-74,80,20cf30390a18
1068011,-92,80,58bad42b5980
1068016,-84,80,58bad427a91c
1068020,-92,80,7a8a2067adef
1068020,-87,08,7a8a2067adef
1068040,-85,80,4432c8c65980
1068042,-86,80,4632c8c65981
1068071,-80,80,4432c86157f4
1068073,-80,80,4632c86157f5
1068078,-92,80,e06995531b85
1068080,-81,80,10c25a275625
1068088,-66,80,20cf30390a18
1068118,-79,80,58bad427a91c
1068122,-80,80,7a8a2067adef
1068156,-91,80,cc35405de281
1068772,-91,80,ce35405de282
1068789,-90,80,4632c86157f5
1069167,-94,80,e0885d52366a
1069169,-88,80,cc03fa46e650
1069206,-84,80,30f77291e41b
1069334,-89,80,705a9ed8a30b
1069851,-45,40,bcffeb98d9dc
1069945,-87,88,74c14feabf84
1069976,-92,80,e0885d52366a
1069994,-90,88,6014b3a2c740
1069998,-77,88,6827379ac5a7
1070024,-92,80,30f77291e41b
1070398,-91,50,88a5bd0cb2b0
1070507,-93,80,e8ed05f4e230
1070707,-93,80,88a5bd0cb2b0
1071292,-86,80,8417ef616841
1071842,-89,80,208986921f4c
1072107,-93,40,f01898cbdcd4
1072141,-79,80,e041366f9b68
1072149,-86,80,cc03fad5caca
1072151,-86,80,ce03fad5cacb
1072157,-92,80,ccd4a14b3338
1072190,-93,80,603d2690cc82
1072250,-90,80,2025647a1221
1072390,-93,80,58238c7fdaca
1072448,-85,80,e041366f9b68
1072494,-91,80,1cb044f1392f
1072533,-91,50,58238c7fdaca
1072561,-94,80,ce03fad5cacb
1072669,-86,80,ccd4a14b3338
1072702,-92,80,603d2690cc82
1072755,-79,80,e041366f9b68
1072762,-85,80,2025647a1221
1072902,-89,80,58238c7fdaca
1072992,-94,80,e04136555990
1073071,-85,80,cc03fad5caca
1073073,-84,80,ce03fad5cacb
1073079,-86,80,ccd4a14b3338
1073108,-87,80,1cb044f1392f
1073111,-84,80,603d2690cc82
1073190,-76,80,ccd4a1461e98
1073572,-81,50,ccd4a1461e98
1073937,-91,08,184a6fb2de38
1073945,-91,88,34576070ea38
1073956,-90,80,34576070ea38
1074470,-92,80,00ace04be490
1075140,-84,80,80c6ab7e1bff
1075205,-88,40,d07714cf0884
1075237,-92,80,cc03fa6e22ac
1075748,-88,80,ce03fa6e22ad
1075882,-88,80,c04a00424c4f
1075894,-79,80,c02567462df0
1075964,-84,80,80c6ab7e1bff
1076010,-87,80,e8c96dbc94c7
1076052,-90,80,cc03fa6e22ac
1076053,-91,80,ce03fa6e22ad
1076083,-89,80,c04a00424c4f
1076142,-86,50,001dd42f7ae0
1076145,-83,50,c02567462df0
1076148,-86,80,001dd42f7ae0
1076152,-77,50,74b57e0f554c
1076154,-87,50,344b504f34a3
1076203,-82,80,c02567462df0
1076209,-78,80,74b57e0f554c
1076233,-88,80,344b504f34a3
1076245,-85,80,001dd42f7ae0
1076292,-94,80,c62795488c57
1076396,-89,80,c42795488c56
1076508,-79,80,c02567462df0
1076596,-76,80,74b57e0f554c
1076911,-93,50,001dd42f7ae0
1076941,-91,80,344b504f34a3
1077064,-88,80,001dd42f7ae0
1077142,-91,80,e0885dd94b04
1077144,-93,80,e2885dd94b05
1077161,-94,80,80c6abc7f5f5
1077184,-90,88,f00fecc02815
1077230,-81,80,083e0ca30990
1077380,-91,80,e04136d8bfd8
1077456,-89,80,2073555742a0
1077882,-87,80,08952a5c459e
1077942,-90,48,04c23e723045
1078138,-91,50,84100d12de3d
1078495,-90,80,84100d12de3d
1080134,-92,80,58238ce96d1b
1080140,-77,50,58bad427a91c
1080155,-79,80,4432c86157f4
1080156,-78,80,4632c86157f5
1080164,-85,80,10c25a275625
1080171,-87,80,20cf30390a18
1080202,-80,80,58bad427a91c
1080205,-77,80,7a8a2067adef
1080242,-89,80,4432c8fbc9c8
1080244,-88,80,4632c8fbc9c9
1080257,-78,80,4432c86157f4
1080259,-78,80,4632c86157f5
1080265,-84,80,10c25a275625
1080274,-89,80,20cf30390a18
1080304,-79,80,58bad427a91c
1080308,-83,80,7a8a2067adef
1080350,-86,80,4432c8fbc9c8
1080385,-78,80,4432c86157f4
1080391,-79,80,4632c86157f5
1080433,-92,80,4432c8c65980
1080434,-94,80,4632c8c65981
1080441,-92,80,58238ce96d1b
1080449,-91,80,4432c8fbc9c8
1080451,-87,80,4632c8fbc9c9
1080461,-81,80,4432c86157f4
1080463,-79,80,4632c86157f5
1080466,-82,50,7a8a2067adef
1080502,-76,50,58bad427a91c
1080512,-80,80,7a8a2067adef
1080515,-77,80,58bad427a91c
1080539,-89,80,4632c8c65981
1080545,-90,80,5a238ce96d1c
1080549,-87,80,4432c8fbc9c8
1080552,-86,80,4632c8fbc9c9
1080567,-80,80,4432c86157f4
1080568,-79,80,4632c86157f5
1080572,-80,80,10c25a275625
1080581,-87,80,20cf30390a18
1080611,-75,80,58bad427a91c
1080615,-77,80,7a8a2067adef
1080637,-90,80,4432c8c65980
1080639,-90,80,4632c8c65981
1080645,-90,80,58238ce96d1b
1080647,-87,80,5a238ce96d1c
1080651,-86,80,4432c8fbc9c8
1080653,-88,80,4632c8fbc9c9
1080667,-80,80,4432c86157f4
1080668,-80,80,4632c86157f5
1080676,-82,80,10c25a275625
1080680,-77,50,58bad427a91c
1080683,-86,80,20cf30390a18
1080714,-78,80,58bad427a91c
1080717,-75,80,7a8a2067adef
1080738,-88,80,4432c8c65980
1080740,-88,80,4632c8c65981
1080752,-88,50,20cf30390a18
1080761,-90,80,4432c8fbc9c8
1080763,-89,80,4632c8fbc9c9
1080777,-85,80,10c25a275625
1080779,-81,80,4432c86157f4
1080781,-80,80,4632c86157f5
1080785,-89,80,20cf30390a18
1080816,-79,80,58bad427a91c
1080820,-75,80,7a8a2067adef
1080842,-90,80,4432c8c65980
1080843,-88,80,4632c8c65981
1080856,-90,80,4432c8fbc9c8
1080858,-90,80,4632c8fbc9c9
1080869,-76,50,7a8a2067adef
1080872,-78,80,4432c86157f4
1080875,-78,80,4632c86157f5
1080879,-86,80,10c25a275625
1080887,-86,80,20cf30390a18
1080918,-75,80,58bad427a91c
1080922,-73,80,7a8a2067adef
1080969,-90,80,4432c8fbc9c8
1080971,-89,80,4632c8fbc9c9
1080974,-79,80,4432c86157f4
1080976,-80,80,4632c86157f5
1080990,-88,80,20cf30390a18
1081021,-73,80,58bad427a91c
1081025,-77,80,7a8a2067adef
1081026,-79,08,7a8a2067adef
1081049,-82,80,4632c8c65981
1081075,-88,80,4432c86157f4
1081077,-86,80,4632c86157f5
1081084,-85,80,10c25a275625
1081092,-85,80,20cf30390a18
1081121,-77,50,7a8a2067adef
1081124,-74,80,58bad427a91c
1081127,-77,80,7a8a2067adef
1081180,-88,80,d06f823dc4f0
1081758,-87,50,58bad427a91c
1081835,-89,40,9822ef99e0a5
1082161,-89,80,e0885d52366a
1082462,-95,80,8417ef611279
1083388,-92,80,b05adaa113f6
1083786,-91,40,cc61e599a118
1084024,-93,80,e8ed05f4e230
1084247,-93,80,54a6194cdba4
1084528,-91,50,54a6194cdba4
1084601,-90,80,e0885d731b36
1084603,-91,80,e2885d731b37
1084964,-90,08,54a6194cdba4
1085246,-87,80,001dd423de30
1085255,-89,80,2025647a1221
1085283,-90,80,cc3540b24bcf
1085474,-87,40,d004019f9a76
1085948,-90,50,e041366f9b68
1086318,-91,50,ccd4a1461e98
1086556,-89,80,58238cc0ca77
1086707,-89,80,ccd4a1461e98
1087183,-88,80,8417efe312eb
1087281,-90,80,a09d86622f5c
1087975,-91,50,a09d86622f5c
1088346,-91,80,a09d86177e24
1088352,-95,80,80c6ab7e1bff
1088476,-91,80,e2885d4f3b68
1088576,-95,80,e0885d4f3b67
1089147,-90,80,001dd42f7ae0
1089191,-90,80,74b57e0f554c
1089206,-88,80,c02567462df0
1089229,-91,80,344b504f34a3
1089429,-89,50,74b57e0f554c
1090234,-73,80,083e0ca30990
1090543,-74,08,083e0ca30990
1090831,-92,48,a8c83a7c5c5c
1091053,-90,48,182195049993
1093147,-81,80,cc03fa441d08
1093149,-80,80,ce03fa441d09
1093154,-86,80,4632c8fbc9c9
1093171,-91,80,ccd4a14b9b98
1093180,-88,80,20cf30390a18
1093210,-83,80,7a8a2067adef
1093230,-90,80,58238cb47adf
1093232,-88,80,5a238cb47ad0
1093247,-88,80,4432c8fbc9c8
1093252,-78,80,ce03fa441d09
1093273,-88,80,ccd4a14b9b98
1093278,-86,80,20cf30390a18
1093291,-89,48,283f69c24182
1093312,-72,80,7a8a2067adef
1093332,-88,80,58238cb47adf
1093334,-89,80,5a238cb47ad0
1093352,-81,80,cc03fa441d08
1093354,-81,80,ce03fa441d09
1093376,-85,80,ccd4a14b9b98
1093381,-89,80,20cf30390a18
1093412,-91,48,283f69c24182
1093415,-78,80,7a8a2067adef
1093415,-81,08,7a8a2067adef
1093437,-91,80,5a238cb47ad0
1093451,-89,80,4432c8fbc9c8
1093456,-81,80,ce03fa441d09
1093475,-89,80,10c25a275625
1093483,-88,80,20cf30390a18
1093557,-80,80,cc03fa441d08
1093581,-89,80,ccd4a14b9b98
1093593,-94,48,283f69c24182
1093619,-81,80,7a8a2067adef
1093641,-89,80,5a238cb47ad0
1093661,-74,80,ce03fa441d09
1093672,-88,80,4632c8fbc9c9
1093680,-91,80,10c25a275625
1093683,-90,80,ccd4a14b9b98
1093688,-84,80,20cf30390a18
1093722,-81,80,7a8a2067adef
1093742,-91,80,58238cb47adf
1093744,-89,80,5a238cb47ad0
1093764,-82,80,ce03fa441d09
1093782,-90,80,10c25a275625
1093785,-89,80,ccd4a14b9b98
1093790,-88,80,20cf30390a18
1093824,-82,80,7a8a2067adef
1093845,-87,80,58238cb47adf
1093861,-87,80,4432c8fbc9c8
1093866,-77,80,ce03fa441d09
1093885,-90,80,10c25a275625
1093893,-90,80,20cf30390a18
1093893,-91,48,283f69c24182
1093927,-74,80,7a8a2067adef
1093947,-91,80,58238cb47adf
1093949,-92,80,5a238cb47ad0
1093968,-86,80,ce03fa441d09
1093987,-89,80,10c25a275625
1093990,-86,80,ccd4a14b9b98
1094016,-91,48,283f69c24182
1094029,-77,80,7a8a2067adef
1094029,-80,08,7a8a2067adef
1094049,-90,80,58238cb47adf
1094051,-90,80,5a238cb47ad0
1094069,-85,80,4432c8fbc9c8
1094071,-83,80,ce03fa441d09
1094093,-90,80,ccd4a14b9b98
1094137,-89,80,88f7c72d0b82
1094139,-89,80,8af7c72d0b83
1095177,-89,80,7c9a54960bf9
1095241,-89,80,e2885dc3cd65
1095343,-90,80,e0885dc3cd64
1095385,-86,40,0ccb85b93667
1095569,-85,80,8417ef611279
1095647,-91,50,e0885dc3cd64
1095911,-92,80,ce3540939118
1096012,-92,80,cc3540939117
1096162,-88,80,88a5bd0cb2b0
1096266,-86,40,0ccb852b5016
1096286,-86,50,30f77291e196
1096316,-92,50,b05adaa113f6
1096356,-89,80,e8892ccf4cd0
1096844,-91,80,30f77291e196
1096861,-93,80,88a5bd11c418
1096879,-88,80,88a5bd0cb2b0
1097197,-87,80,e0885d731b36
1097198,-84,80,e2885d731b37
1097402,-86,40,daa119d837ef
1097406,-84,50,e0885d731b36
1098149,-84,80,001dd423de30
1098167,-93,80,cc3540ac3b97
1098169,-93,80,ce3540ac3b98
1098186,-89,80,cc3540b24bcf
1098190,-91,80,8c61a369a074
1098240,-83,80,8c61a37226a9
1098251,-82,80,001dd423de30
1098270,-91,80,cc3540ac3b97
1098271,-91,80,ce3540ac3b98
1098288,-93,80,cc3540b24bcf
1098563,-93,c8,666e5d76c8b8
1098854,-87,80,8c61a37226a9
1098866,-89,80,001dd423de30
1099081,-30,40,e4a471e5f2ef
1099091,-90,80,ce3540ac3b98
1099151,-83,80,58238cc0ca77
1099279,-90,80,5c571ad67f20
1100000,-86,88,5c571ad67f20
1100150,-85,80,e47723afef74
1100179,-29,40,e4a471e5f2ef
1100183,-84,80,a09d86622f5c
1100188,-81,80,8417efe312eb
1100230,-89,80,00ace0503c40
1100547,-91,80,c46e1f8642f4
1100867,-90,80,e47723afef74
1100942,-89,88,00ace0503c40
1101003,-89,80,a09d86622f5c
1101007,-88,80,8417efe312eb
1101146,-88,80,a09d86177e24
1101150,-92,80,c4a3665323b4
1101190,-89,80,cc03fa42bd30
1101192,-88,80,ce03fa42bd31
1101418,-95,50,80c6ab7e1bff
1101556,-89,08,a09d86177e24
1101658,-88,80,a09d86177e24
1101723,-88,50,a09d86177e24
1101804,-91,80,cc03fa42bd30
1101852,-83,40,0ccb85198135
1101909,-77,48,149f3c094e05
1102113,-91,80,ce03fa42bd31
1102152,-94,80,001dd42f7ae0
1102211,-91,80,c02567462df0
1102541,-88,40,daa119125516
1102606,-91,80,74b57e0f554c
1103038,-31,40,e4a471e5f2ef
1103136,-90,80,083e0ca30990
1103140,-95,80,28be9b69809e
1103226,-87,80,cc3540c05bcf
1103298,-91,80,2089869155ec
1103373,-94,80,74a78ee19e88
1103535,-85,80,ce3540c05bc0
1103546,-88,80,083e0ca30990
1103615,-93,80,94877c8f0890
1103636,-89,80,cc3540c05bcf
1103740,-88,80,d897bae4d4ce
1103755,-88,40,daa119d71d08
1103765,-90,50,d897bae4d4ce
1103813,-89,80,2089869155ec
1103846,-89,50,28be9b69809e
1103943,-89,80,cc3540c05bcf
1103956,-89,80,083e0ca30990
1103961,-92,80,58238c832f42
1104047,-83,80,ce3540c05bc0
1104294,-84,40,3880df0f5859
1106154,-80,80,ce03fa441d09
1106176,-87,80,ccd4a14b9b98
1106208,-91,80,cc3540ae88cf
1106210,-90,80,ce3540ae88c0
1106215,-68,80,7a8a2067adef
1106235,-89,80,58238cb47adf
1106236,-87,80,5a238cb47ad0
1106251,-89,80,4432c8fbc9c8
1106256,-75,80,ce03fa441d09
1106279,-79,80,ccd4a14b9b98
1106282,-89,80,20cf30390a18
1106317,-84,80,7a8a2067adef
1106339,-92,80,5a238cb47ad0
1106346,-94,80,cc3540550021
1106354,-86,80,4432c8fbc9c8
1106357,-77,80,cc03fa441d08
1106359,-85,80,ce03fa441d09
1106381,-86,80,ccd4a14b9b98
1106381,-85,08,ccd4a14b9b98
1106385,-91,80,20cf30390a18
1106396,-87,50,e0885d48704f
1106414,-89,80,cc3540ae88cf
1106415,-89,80,ce3540ae88c0
1106419,-77,80,7a8a2067adef
1106437,-79,50,7a8a2067adef
1106459,-78,80,cc03fa441d08
1106461,-77,80,ce03fa441d09
1106472,-93,80,4632c86157f5
1106480,-92,80,10c25a275625
1106483,-84,80,ccd4a14b9b98
1106487,-89,80,20cf30390a18
1106518,-92,80,e2885d487040
1106522,-79,80,7a8a2067adef
1106542,-90,80,58238cb47adf
1106544,-90,80,5a238cb47ad0
1106550,-93,80,cc3540550021
1106552,-90,80,ce3540550022
1106559,-86,80,4432c8fbc9c8
1106564,-79,80,ce03fa441d09
1106582,-92,08,a8a795dde0c8
1106585,-82,80,ccd4a14b9b98
1106601,-82,50,ccd4a14b9b98
1106618,-91,80,cc3540ae88cf
1106619,-89,80,ce3540ae88c0
1106624,-74,80,7a8a2067adef
1106644,-90,80,58238cb47adf
1106646,-91,80,5a238cb47ad0
1106661,-87,80,4432c8fbc9c8
1106666,-76,80,ce03fa441d09
1106688,-84,80,ccd4a14b9b98
1106721,-90,80,e0885d48704f
1106723,-89,80,e2885d487040
1106727,-68,80,7a8a2067adef
1106747,-91,80,58238cb47adf
1106748,-90,80,5a238cb47ad0
1106755,-89,80,cc3540550021
1106757,-94,80,ce3540550022
1106768,-75,80,ce03fa441d09
1106790,-94,80,ccd4a14b9b98
1106829,-68,80,7a8a2067adef
1106844,-92,50,20cf30390a18
1106849,-88,80,58238cb47adf
1106866,-88,80,4432c8fbc9c8
1106871,-76,80,ce03fa441d09
1106893,-86,80,ccd4a14b9b98
1106931,-68,80,7a8a2067adef
1106953,-87,80,5a238cb47ad0
1106956,-90,08,58238cb47adf
1106962,-90,80,ce3540550022
1106969,-90,80,4432c8fbc9c8
1106971,-89,80,4632c8fbc9c9
1106975,-77,80,cc03fa441d08
1106977,-77,80,ce03fa441d09
1106995,-82,80,ccd4a14b9b98
1107008,-93,80,5c571a063de0
1107034,-68,80,7a8a2067adef
1107054,-90,80,58238cb47adf
1107055,-89,80,5a238cb47ad0
1107059,-88,08,58238cb47adf
1107079,-82,80,cc03fa441d08
1107081,-81,80,ce03fa441d09
1107085,-92,80,4432c86157f4
1107087,-87,80,4632c86157f5
1107553,-94,80,8af7c72d0b83
1107808,-86,40,f4cb522cf283
1107859,-92,80,88f7c72d0b82
1108197,-90,80,cc3540939117
1108199,-90,80,ce3540939118
1108227,-89,80,cc03fad2ed42
1108600,-84,40,daa119b84819
1108694,-90,80,7c9a54960bf9
1109156,-90,80,e8892ccf4cd0
1109167,-91,80,88a5bd0cb2b0
1109337,-86,80,30f77291e196
1109385,-91,40,daa119deda8e
1109807,-91,80,b05adaa113f6
1109935,-91,50,b05adaa113f6
1109937,-84,50,88a5bd0cb2b0
1110078,-91,80,e8892ccf4cd0
1110088,-86,80,88a5bd0cb2b0
1110205,-90,80,e0885d731b36
1110211,-87,80,e2885d731b37
1110213,-88,50,e0885d731b36
1110932,-92,40,daa119d3b1f1
1111154,-82,80,001dd423de30
1111172,-91,80,cc3540ac3b97
1111174,-91,80,ce3540ac3b98
1111222,-84,80,8c04ffbc5c1a
1111360,-90,80,bc85564c37ff
1111428,-86,08,8c04ffbc5c1a
1111461,-81,80,001dd423de30
1111462,-80,08,001dd423de30
1111524,-92,50,bc85564c37ff
1111529,-91,80,8c04ffbc5c1a
1111537,-93,80,083e8e415446
1111582,-85,80,cc3540ac3b97
1111583,-85,80,ce3540ac3b98
1111611,-91,40,f47190135d4c
1111666,-88,80,001dd423de30
1111703,-91,80,cc3540b24bcf
1111734,-90,80,8c04ffbc5c1a
1111742,-90,80,083e8e415446
1111786,-88,80,cc3540ac3b97
1111788,-88,80,ce3540ac3b98
1111837,-94,08,8c04ffbc5c1a
1111871,-85,80,001dd423de30
1111939,-93,80,8c04ffbc5c1a
1111946,-90,80,083e8e415446
1111948,-89,08,083e8e415446
1111991,-84,80,cc3540ac3b97
1111993,-84,80,ce3540ac3b98
1112068,-92,80,344deae1ae00
1112075,-79,80,001dd423de30
1112090,-93,d0,bc85564c37ff
1112155,-91,80,58238cc0ca77
1112171,-93,80,8c04ffbc718f
1112898,-89,80,5c571ad67f20
1113142,-90,80,c46e1f8642f4
1113169,-89,08,8417efe312eb
1113188,-88,80,a09d86622f5c
1113192,-88,80,8417efe312eb
1113224,-89,50,a09d86622f5c
1113337,-88,80,00ace0503c40
1113338,-87,08,00ace0503c40
1113514,-88,88,00ace0503c40
1113587,-86,08,8417efe312eb
1113598,-86,80,a09d86622f5c
1113602,-88,80,8417efe312eb
1113608,-88,50,a09d86622f5c
1113746,-89,80,00ace0503c40
1113757,-89,80,c46e1f8642f4
1113974,-90,80,e47723afef74
1114007,-88,80,a09d86622f5c
1114142,-83,80,603d26910b7c
1114150,-93,80,a09d86177e24
1114153,-92,80,c4a3665323b4
1114195,-88,80,cc03fa42bd30
1114915,-88,80,ce03fa42bd31
1115185,-91,80,901acabc8b90
1115202,-92,80,d405987b8b80
1115719,-86,48,107b44c6fca5
1115727,-91,80,c02567462df0
1115757,-94,08,88d274a6b9ec
1115887,-90,80,88f7c7990757
1115889,-91,80,8af7c7990758
1116146,-89,80,58238c832f42
1116173,-95,88,30b5c2a3545c
1116210,-91,80,94877c8f0890
1116231,-85,80,cc3540c05bcf
1116233,-84,80,ce3540c05bc0
1116291,-91,80,cc3540958a0f
1116293,-88,80,ce3540958a00
1116350,-95,80,58238c832f42
1116364,-89,80,28be9b69809e
1116411,-91,80,2089869155ec
1116415,-89,80,94877c8f0890
1116436,-84,80,cc3540c05bcf
1116437,-83,80,ce3540c05bc0
1116452,-96,80,58238c832f42
1116482,-91,80,74a78ee19e88
1116498,-90,80,ce3540958a00
1116517,-92,80,94877c8f0890
1116538,-85,80,cc3540c05bcf
1116543,-86,80,ce3540c05bc0
1116547,-88,80,e2885d71a197
1116550,-91,80,28be9b69809e
1116553,-95,80,58238c832f42
1116598,-92,80,cc3540958a0f
1116601,-95,08,cc3540958a0f
1116702,-90,80,ce3540958a00
1116716,-94,80,2089869155ec
1116743,-96,80,cc3540c05bcf
1116745,-91,80,ce3540c05bc0
1116748,-90,80,5255905de24f
1116760,-88,80,58238c832f42
1116774,-93,80,28be9b69809e
1116804,-93,80,cc3540958a0f
1116806,-90,80,ce3540958a00
1116825,-92,80,94877c8f0890
1116926,-92,80,2089869155ec
