-- BIOS V2.0 --
-- Compiled: May 30 2019 08:16:15 --
tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ,HardAccel,HardBrake,LaneChanL,LaneChanR,ui8LaneHole,Q
-- BIOS V2.0 --
-- Compiled: May 30 2019 08:16:15 --
tstm,aX,aY,aZ,meanX,meanY,meanZ,stdX,stdY,stdZ,meanDiffX,meanDiffY,meanDiffZ,stdDiffX,stdDiffY,stdDiffZ,HardAccel,HardBrake,LaneChanL,LaneChanR,ui8LaneHole,Q
357814,-330,441,8611,-433.886,38.900,8054.628,247.030,312.240,405.073,17.143,161.286,31.714,3.107,-78.729,35.146,0,0,0,0,0,2.500
357914,-700,627,8701,-440.171,52.400,8060.671,248.121,316.911,411.465,-62.857,135.000,60.430,10.910,46.713,63.918,0,0,0,0,0,2.500
358014,-353,705,6745,-442.186,64.529,8037.071,246.829,325.298,438.017,-20.143,121.286,-236.001,-12.915,83.866,265.521,0,0,0,0,0,2.500
358114,-253,408,8651,-440.500,62.857,8054.514,247.711,323.222,437.806,16.857,-16.714,174.429,8.818,-20.763,-2.108,0,0,0,0,0,2.500
358214,-212,651,7397,-426.757,73.900,8052.657,232.877,329.854,440.309,137.429,110.429,-18.569,-148.339,66.324,25.023,0,0,0,0,0,2.500
358314,-769,646,8692,-430.429,87.057,8062.300,236.194,334.017,446.766,-36.714,131.571,96.426,33.172,41.628,64.576,0,0,0,0,0,2.500
358414,-283,517,7566,-427.371,94.757,8061.157,236.697,337.608,447.931,30.571,77.000,-11.426,5.029,35.906,11.643,0,0,0,0,0,2.500
358514,-789,685,8141,-434.871,107.257,8059.143,239.700,342.989,447.249,-75.000,125.000,-20.142,30.031,53.810,-6.812,0,0,0,0,0,2.500
358614,-703,642,7723,-441.671,118.771,8045.671,240.457,347.192,442.949,-68.000,115.143,-134.717,7.570,42.036,-43.006,0,0,0,0,0,2.500
358714,-238,580,7733,-442.386,124.657,8037.943,239.776,351.443,443.617,-7.143,58.857,-77.285,-6.813,42.508,6.678,0,0,0,0,0,2.500
358814,-810,694,8552,-442.214,135.257,8049.543,239.509,357.218,446.283,1.714,106.000,116.001,-2.674,57.749,26.659,0,0,0,0,0,2.500
358914,-251,662,8665,-441.343,146.343,8055.000,240.091,361.328,451.410,8.714,110.857,54.570,5.825,41.100,51.274,0,0,0,0,0,2.500
359014,-350,555,7514,-442.586,154.329,8051.857,239.389,364.084,454.390,-12.429,79.857,-31.431,-7.023,27.558,29.800,0,0,0,0,0,2.500
359114,-521,502,7470,-444.771,164.586,8043.643,239.396,363.620,459.607,-21.857,102.571,-82.139,0.075,-4.639,52.171,0,0,0,0,0,2.500
359214,-989,444,8394,-453.729,171.457,8054.200,247.717,364.290,459.046,-89.572,68.714,105.571,83.206,6.699,-5.613,0,0,0,0,0,2.500
359314,-892,275,8862,-458.000,175.200,8069.243,252.611,363.988,467.931,-42.714,37.429,150.425,48.942,-3.016,88.857,0,0,0,0,0,2.500
359414,-532,271,8533,-462.543,180.586,8074.014,251.037,362.574,470.923,-45.428,53.857,47.715,-15.743,-14.142,29.921,0,0,0,0,0,2.500
359514,-334,444,7587,-460.086,193.071,8059.343,251.441,356.328,469.869,24.571,124.857,-146.714,4.040,-62.465,-10.549,0,0,0,0,0,2.500
359614,-447,323,7498,-461.086,200.971,8047.029,251.248,352.975,473.112,-10.000,79.000,-123.140,-1.933,-33.529,32.434,0,0,0,0,0,2.500
359714,-935,116,8191,-463.871,204.429,8049.900,255.372,350.934,473.367,-27.857,34.571,28.711,41.242,-20.401,2.551,0,0,0,0,0,2.500
359814,-711,703,8206,-471.743,218.943,8058.286,254.374,350.244,470.852,-78.714,145.143,83.857,-9.978,-6.908,-25.150,0,0,0,0,0,2.500
359914,-685,289,8210,-478.357,228.114,8064.986,253.813,343.487,469.625,-66.143,91.714,67.002,-5.609,-67.563,-12.273,0,0,0,0,0,2.500
360014,-464,280,7343,-475.629,238.171,8059.571,252.925,334.434,475.693,27.286,100.571,-54.146,-8.885,-90.538,60.686,0,0,0,0,0,2.500
360114,-576,92,7591,-477.429,244.643,8051.200,253.184,327.079,478.700,-18.000,64.714,-83.711,2.594,-73.548,30.066,0,0,0,0,0,2.500
360214,-570,204,8484,-485.300,253.914,8059.886,247.306,316.423,480.953,-78.714,92.714,86.855,-58.778,-106.554,22.529,0,0,0,0,0,2.500
360314,-441,140,8656,-486.100,258.529,8066.128,247.071,312.347,485.790,-8.000,46.143,62.427,-2.353,-40.761,48.367,0,0,0,0,0,2.500
360414,-461,91,7879,-485.029,260.329,8058.471,247.015,311.011,484.453,10.714,18.000,-76.572,-0.561,-13.366,-13.369,0,0,0,0,0,2.500
360514,-609,-18,7589,-484.843,264.429,8050.943,246.917,305.372,487.585,1.857,41.000,-75.283,-0.982,-56.390,31.322,0,0,0,0,0,2.500
360614,-756,-10,8614,-485.529,268.429,8056.900,247.601,299.867,491.862,-6.857,40.000,59.570,6.845,-55.043,42.767,0,0,0,0,0,2.500
360714,-426,219,7699,-483.157,271.914,8055.200,247.365,297.848,492.889,23.714,34.857,-16.997,-2.363,-20.197,10.273,0,0,0,0,0,2.500
360814,-1064,-34,8123,-494.086,273.200,8058.671,255.744,296.326,492.498,-109.286,12.857,34.712,83.795,-15.215,-3.906,0,0,0,0,0,2.500
360914,-293,-207,8196,-496.329,273.729,8065.143,253.271,295.435,491.283,-22.429,5.286,64.717,-24.738,-8.913,-12.157,0,0,0,0,0,2.500
361014,-539,-644,9222,-497.257,259.171,8084.814,253.306,314.571,509.311,-9.286,-145.572,196.714,0.356,191.365,180.287,0,0,0,0,0,2.500
361114,-485,-470,7639,-501.371,247.743,8078.357,250.722,326.111,512.050,-41.143,-114.286,-64.575,-25.846,115.397,27.386,0,0,0,0,0,2.500
361214,-538,-327,7704,-507.729,240.429,8074.529,245.881,333.103,513.830,-63.571,-73.143,-38.281,-48.401,69.920,17.798,0,0,0,0,0,2.500
361314,-286,-489,7872,-503.043,228.571,8068.543,246.935,343.909,513.714,46.857,-118.571,-59.858,10.532,108.061,-1.161,0,0,0,0,0,2.500
361414,-191,-438,7311,-499.171,217.700,8053.500,249.657,352.669,520.218,38.714,-108.714,-150.430,27.225,87.597,65.039,0,0,0,0,0,2.500
361514,-114,-361,7243,-497.943,216.743,8035.943,251.332,354.144,526.499,12.285,-9.571,-175.571,16.752,14.753,62.809,0,0,0,0,0,2.500
361614,-189,-638,7526,-494.971,218.929,8021.300,253.726,348.342,526.224,29.714,21.857,-146.431,23.940,-58.018,-2.748,0,0,0,0,0,2.500
361714,-355,-527,7860,-495.343,210.343,8017.386,253.502,359.051,526.390,-3.714,-85.857,-39.141,-2.243,107.082,1.661,0,0,0,0,0,2.500
361814,-390,-63,8196,-495.900,204.671,8017.943,253.227,360.186,526.558,-5.571,-56.714,5.571,-2.752,11.356,1.682,0,0,0,0,0,2.500
361914,-601,139,8112,-502.529,211.114,8013.757,249.795,354.881,524.626,-66.286,64.429,-41.855,-34.318,-53.051,-19.324,0,0,0,0,0,2.500
362014,-609,105,8502,-505.671,212.114,8018.600,249.731,354.482,527.537,-31.429,10.000,48.428,-0.641,-3.993,29.119,0,0,0,0,0,2.500
362114,-581,146,8705,-504.914,213.229,8042.414,249.421,354.150,520.310,7.571,11.143,238.140,-3.100,-3.323,-72.275,0,0,0,0,0,2.500
362214,-623,418,8049,-506.414,216.471,8030.457,249.810,354.969,510.308,-15.000,32.429,-119.570,3.896,8.199,-100.024,0,0,0,0,0,2.500
362314,-740,-59,8234,-508.886,212.371,8039.700,251.249,356.467,508.046,-24.714,-41.000,92.432,14.388,14.975,-22.613,0,0,0,0,0,2.500
362414,-340,456,7957,-504.386,216.357,8030.143,251.413,357.607,503.196,45.000,39.857,-95.571,1.636,11.402,-48.499,0,0,0,0,0,2.500
362514,-678,316,7647,-514.786,214.914,8035.743,243.188,356.998,496.678,-104.000,-14.429,55.996,-82.252,-6.093,-65.186,0,0,0,0,0,2.500
362614,-454,102,7741,-513.314,211.486,8027.829,243.239,356.913,496.897,14.714,-34.286,-79.141,0.517,-0.845,2.196,0,0,0,0,0,2.500
362714,-525,-42,7868,-509.771,212.357,8033.372,241.229,356.218,492.904,35.428,8.714,55.430,-20.105,-6.950,-39.938,0,0,0,0,0,2.500
362814,-575,-225,8054,-511.686,208.557,8027.557,241.207,359.430,490.218,-19.143,-38.000,-58.145,-0.216,32.119,-26.855,0,0,0,0,0,2.500
362914,-510,258,7855,-505.971,211.986,8022.014,236.393,358.740,489.944,57.143,34.286,-55.430,-48.139,-6.900,-2.739,0,0,0,0,0,2.500
363014,-539,314,7862,-514.200,215.671,8019.671,227.196,358.444,490.312,-82.286,36.857,-23.428,-91.974,-2.963,3.673,0,0,0,0,0,2.500
363114,-383,366,8346,-518.214,217.786,8014.771,222.307,358.888,485.286,-40.143,21.143,-48.999,-48.887,4.436,-50.253,0,0,0,0,0,2.500
363214,-402,511,8337,-513.386,222.543,8027.857,221.105,360.532,481.433,48.286,47.571,130.854,-12.022,16.443,-38.528,0,0,0,0,0,2.500
363314,-491,649,8353,-519.586,231.343,8031.543,214.198,363.305,482.919,-62.000,88.000,36.860,-69.074,27.733,14.852,0,0,0,0,0,2.500
363414,-443,812,7954,-524.643,242.529,8024.071,208.063,368.914,480.006,-50.572,111.857,-74.717,-61.346,56.083,-29.127,0,0,0,0,0,2.500
363514,-723,845,7876,-525.271,253.843,8023.943,208.594,375.022,480.044,-6.285,113.143,-1.284,5.311,61.083,0.385,0,0,0,0,0,2.500
363614,-788,1124,7122,-524.157,269.329,8016.457,206.973,388.027,489.865,11.143,154.857,-74.858,-16.211,130.053,98.203,0,0,0,0,0,2.500
363714,-633,1436,7464,-524.971,286.757,8010.343,207.287,411.905,494.033,-8.143,174.286,-61.143,3.143,238.773,41.685,0,0,0,0,0,2.500
363814,-786,1280,7292,-532.543,304.000,7994.357,207.004,427.561,498.891,-75.714,172.429,-159.858,-2.835,156.567,48.573,0,0,0,0,0,2.500
363914,-561,1415,8193,-532.357,322.229,7991.243,206.972,446.901,496.957,1.857,182.286,-31.143,-0.314,193.399,-19.339,0,0,0,0,0,2.500
364014,-127,610,8336,-527.214,327.057,7991.386,212.436,448.156,497.054,51.428,48.286,1.431,54.636,12.554,0.976,0,0,0,0,0,2.500
364114,-87,313,8687,-522.186,329.757,8003.429,218.543,447.494,503.508,50.286,27.000,120.430,61.069,-6.627,64.536,0,0,0,0,0,2.500
364214,-268,389,9571,-520.686,331.500,8036.571,219.918,447.483,528.619,15.000,17.429,331.426,13.748,-0.104,251.109,0,0,0,0,0,2.500
364314,-941,733,9195,-524.914,332.429,8064.643,225.053,448.248,537.147,-42.286,9.286,280.718,51.354,7.642,85.283,0,0,0,0,0,2.500
364414,-1046,1033,8199,-530.043,333.143,8064.872,232.651,449.322,537.201,-51.285,7.143,2.285,75.975,10.747,0.537,0,0,0,0,0,2.500
364514,236,1102,7581,-512.471,338.386,8046.043,243.158,456.071,530.693,175.714,52.429,-188.286,105.070,67.489,-65.076,0,0,0,0,0,2.500
364614,-111,1347,7504,-508.086,348.829,8039.886,247.551,470.451,534.433,43.857,104.429,-61.572,43.933,143.795,37.397,0,0,0,0,0,2.500
364714,-409,1183,8015,-508.171,357.943,8042.857,247.516,480.241,533.708,-0.857,91.143,29.712,-0.354,97.905,-7.254,0,0,0,0,0,2.500
364814,-1328,719,8195,-522.429,361.914,8036.914,264.970,482.058,529.649,-142.572,39.714,-59.429,174.540,18.165,-40.587,0,0,0,0,0,2.500
364914,-739,574,7531,-522.986,361.157,8020.200,265.383,481.682,526.882,-5.571,-7.571,-167.139,4.135,-3.755,-27.667,0,0,0,0,0,2.500
365014,-819,807,8522,-529.643,362.614,8045.586,266.876,482.873,507.274,-66.572,14.572,253.857,14.930,11.908,-196.080,0,0,0,0,0,2.500
365114,-657,862,8253,-535.414,369.100,8039.900,265.194,486.474,502.666,-57.714,64.857,-56.860,-16.819,36.015,-46.081,0,0,0,0,0,2.500
365214,-465,862,7836,-539.029,372.114,8046.171,262.472,488.860,497.316,-36.143,30.143,62.715,-27.223,23.852,-53.500,0,0,0,0,0,2.500
365314,-1186,852,8042,-544.986,375.057,8036.886,272.177,491.114,491.202,-59.572,29.428,-92.856,97.047,22.547,-61.147,0,0,0,0,0,2.500
365414,-678,624,8203,-550.629,376.586,8045.986,270.778,491.720,488.285,-56.429,15.286,91.001,-13.990,6.056,-29.161,0,0,0,0,0,2.500
365514,-495,466,8193,-546.429,373.457,8046.729,269.324,490.443,488.469,42.000,-31.286,7.427,-14.538,-12.772,1.836,0,0,0,0,0,2.500
365614,-591,112,8160,-544.829,365.886,8052.971,268.721,490.330,487.082,16.000,-75.714,62.427,-6.028,-1.132,-13.868,0,0,0,0,0,2.500
365714,-337,252,7806,-546.243,361.200,8054.014,267.359,489.828,486.474,-14.143,-46.857,10.430,-13.615,-5.016,-6.084,0,0,0,0,0,2.500
365814,-350,298,7574,-539.671,355.543,8040.043,266.447,488.236,486.015,65.714,-56.572,-139.712,-9.120,-15.921,-4.589,0,0,0,0,0,2.500
365914,-412,309,7647,-541.971,350.500,8025.500,264.634,486.866,482.313,-23.000,-50.428,-145.430,-18.130,-13.704,-37.016,0,0,0,0,0,2.500
366014,-397,197,7748,-542.643,345.386,8028.843,264.206,486.571,479.560,-6.714,-51.143,33.428,-4.286,-2.946,-27.535,0,0,0,0,0,2.500
366114,-750,505,8200,-545.914,345.429,8039.271,265.333,486.585,475.211,-32.714,0.428,104.287,11.271,0.139,-43.484,0,0,0,0,0,2.500
366214,-226,367,8416,-535.014,344.329,8039.586,262.565,486.448,475.453,109.000,-11.000,3.145,-27.683,-1.371,2.417,0,0,0,0,0,2.500
366314,-892,138,8250,-535.014,342.371,8030.843,262.565,486.998,465.778,0.000,-19.572,-87.432,0.000,5.503,-96.749,0,0,0,0,0,2.500
366414,-522,85,7971,-534.871,339.714,8022.814,262.569,487.887,461.881,1.429,-26.571,-80.283,0.043,8.887,-38.976,0,0,0,0,0,2.500
366514,-497,43,8140,-537.200,333.986,8030.714,261.498,488.982,459.080,-23.286,-57.286,78.999,-10.711,10.949,-28.009,0,0,0,0,0,2.500
366614,-751,115,8197,-541.543,331.014,8040.700,262.486,489.671,454.967,-43.428,-29.714,99.858,9.884,6.892,-41.124,0,0,0,0,0,2.500
366714,8,450,7414,-528.071,335.786,8029.600,266.121,489.180,460.609,134.714,47.714,-111.001,36.345,-4.915,56.412,0,0,0,0,0,2.500
366814,-539,127,7608,-525.614,327.557,8021.057,265.213,487.776,462.798,24.572,-82.286,-85.430,-9.079,-14.036,21.894,0,0,0,0,0,2.500
366914,-254,173,7719,-519.457,325.900,8014.043,266.441,488.101,463.601,61.571,-16.571,-70.142,12.284,3.251,8.033,0,0,0,0,0,2.500
367014,-302,176,7788,-517.143,324.414,8020.400,267.614,488.397,457.365,23.143,-14.857,63.569,11.726,2.957,-62.361,0,0,0,0,0,2.500
367114,-99,358,8320,-510.329,328.214,8030.814,272.064,487.608,455.766,68.143,38.000,104.146,44.505,-7.890,-15.992,0,0,0,0,0,2.500
367214,-867,12,8145,-514.571,325.471,8025.971,275.259,488.837,452.716,-42.428,-27.429,-48.433,31.946,12.296,-30.503,0,0,0,0,0,2.500
367314,-676,278,8617,-517.929,327.443,8025.414,275.774,488.363,451.963,-33.572,19.714,-5.571,5.148,-4.740,-7.523,0,0,0,0,0,2.500
367414,-715,323,8183,-521.557,330.757,8029.757,276.670,487.534,451.996,-36.285,33.143,43.433,8.967,-8.293,0.328,0,0,0,0,0,2.500
367514,-157,272,7895,-515.100,334.900,8034.128,279.811,485.782,449.183,64.572,41.429,43.711,31.405,-17.523,-28.128,0,0,0,0,0,2.500
367614,-340,206,8604,-509.157,337.986,8033.986,279.048,484.265,449.000,59.428,30.857,-1.426,-7.629,-15.169,-1.830,0,0,0,0,0,2.500
367714,-584,141,7369,-511.414,336.871,8029.271,279.005,484.627,454.195,-22.571,-11.143,-47.144,-0.428,3.620,51.948,0,0,0,0,0,2.500
367814,-755,141,8244,-507.000,339.371,8031.000,272.599,483.156,454.778,44.143,25.000,17.285,-64.068,-14.704,5.833,0,0,0,0,0,2.500
367914,-612,282,8714,-511.557,346.357,8038.400,271.648,478.721,461.567,-45.571,69.857,73.999,-9.508,-44.354,67.883,0,0,0,0,0,2.500
368014,-242,43,7679,-507.314,356.171,8016.357,273.499,465.167,440.897,42.428,98.143,-220.430,18.513,-135.538,-206.696,0,0,0,0,0,2.500
368114,-88,282,7458,-501.643,366.914,8013.771,277.982,454.525,443.625,56.714,107.429,-25.854,44.834,-106.424,27.278,0,0,0,0,0,2.500
368214,-727,866,8189,-504.343,383.957,8020.700,279.237,450.535,442.519,-27.000,170.429,69.287,12.550,-39.896,-11.063,0,0,0,0,0,2.500
368314,-787,1351,6908,-511.500,410.243,8006.929,279.969,452.509,461.524,-71.571,262.857,-137.715,7.315,19.735,190.054,0,0,0,0,0,2.500
368414,-290,1224,8198,-512.914,433.986,8019.600,278.593,450.979,454.364,-14.143,237.429,126.714,-13.759,-15.302,-71.600,0,0,0,0,0,2.500
368514,48,1036,8302,-510.600,453.943,8034.729,282.542,446.242,445.804,23.143,199.572,151.284,39.491,-47.363,-85.600,0,0,0,0,0,2.500
368614,-316,637,8951,-512.414,472.157,8055.086,280.874,426.902,454.558,-18.143,182.143,203.574,-16.681,-193.398,87.543,0,0,0,0,0,2.500
368714,-185,484,8482,-509.986,486.600,8063.971,282.952,409.606,456.732,24.286,144.429,88.853,20.778,-172.960,21.739,0,0,0,0,0,2.500
368814,-258,372,8208,-508.100,492.814,8064.143,284.182,404.489,456.784,18.857,62.143,1.719,12.305,-51.175,0.517,0,0,0,0,0,2.500
368914,136,325,8280,-497.571,495.471,8066.543,294.027,402.763,457.470,105.286,26.571,23.999,98.451,-17.257,6.860,0,0,0,0,0,2.500
369014,-249,547,7731,-492.429,501.786,8055.529,295.180,400.048,456.133,51.429,63.143,-110.142,11.522,-27.155,-13.374,0,0,0,0,0,2.500
369114,-782,376,7499,-495.300,505.071,8038.300,296.999,398.052,454.047,-28.714,32.857,-172.290,18.196,-19.962,-20.854,0,0,0,0,0,2.500
369214,-827,375,7519,-498.214,504.457,8030.729,299.231,398.219,458.205,-29.143,-6.143,-75.713,22.312,1.671,41.584,0,0,0,0,0,2.500
369314,-164,494,8140,-489.986,512.357,8029.386,300.386,392.405,457.745,82.286,79.000,-13.428,11.555,-58.136,-4.601,0,0,0,0,0,2.500
369414,-294,267,7933,-489.329,509.657,8029.043,300.764,393.432,457.808,6.571,-27.000,-3.428,3.775,10.274,0.630,0,0,0,0,0,2.500
369514,-1187,482,8972,-496.600,512.029,8047.971,311.209,392.758,468.879,-72.714,23.714,189.282,104.451,-6.747,110.706,0,0,0,0,0,2.500
369614,-438,-190,8164,-496.371,507.857,8054.014,311.246,398.598,467.608,2.286,-41.714,60.430,0.371,58.399,-12.711,0,0,0,0,0,2.500
369714,-893,397,8842,-501.629,514.129,8067.929,314.773,393.316,476.277,-52.571,62.715,139.146,35.270,-52.820,86.688,0,0,0,0,0,2.500
369814,-455,158,8283,-499.914,519.600,8071.200,314.695,385.583,476.956,17.143,54.714,32.715,-0.775,-77.321,6.790,0,0,0,0,0,2.500
369914,-597,247,7321,-501.157,519.443,8063.571,314.904,385.692,484.563,-12.429,-1.571,-76.289,2.091,1.088,76.068,0,0,0,0,0,2.500
370014,-119,151,7419,-495.157,517.114,8057.243,318.111,387.414,490.016,60.000,-23.286,-63.286,32.067,17.215,54.535,0,0,0,0,0,2.500
370114,36,313,7411,-489.171,516.357,8043.886,324.052,387.760,494.684,59.857,-7.571,-133.569,59.407,3.463,46.680,0,0,0,0,0,2.500
370214,-466,548,7331,-490.086,516.886,8029.514,323.895,387.778,500.538,-9.143,5.286,-143.716,-1.570,0.175,58.542,0,0,0,0,0,2.500
370314,-366,491,7600,-488.300,514.629,8018.757,324.229,387.462,501.561,17.857,-22.571,-107.568,3.344,-3.158,10.227,0,0,0,0,0,2.500
370414,-403,316,8698,-487.729,507.543,8029.386,324.344,386.493,507.919,5.714,-70.858,106.284,1.145,-9.689,63.579,0,0,0,0,0,2.500
370514,-72,137,8775,-478.429,497.429,8042.229,326.788,386.793,515.192,93.000,-101.143,128.428,24.447,3.004,72.728,0,0,0,0,0,2.500
370614,-478,701,8364,-474.000,491.386,8059.971,324.657,380.205,504.469,44.286,-60.428,177.427,-21.317,-65.880,-107.223,0,0,0,0,0,2.500
370714,-61,525,8733,-465.829,478.371,8078.100,327.736,362.844,505.527,81.714,-130.143,181.289,30.791,-173.614,10.577,0,0,0,0,0,2.500
370814,-946,141,7661,-468.114,462.100,8083.372,330.507,351.905,499.187,-22.857,-162.714,52.715,27.712,-109.393,-63.405,0,0,0,0,0,2.500
370914,-681,772,7481,-469.829,452.914,8073.200,331.295,334.892,504.079,-17.143,-91.857,-101.714,7.876,-170.125,48.924,0,0,0,0,0,2.500
371014,-416,845,7748,-473.957,456.271,8064.800,328.788,337.617,504.529,-41.286,33.571,-84.004,-25.068,27.247,4.497,0,0,0,0,0,2.500
371114,-104,1043,6922,-474.200,466.700,8039.586,328.508,344.240,516.759,-2.429,104.286,-252.139,-2.798,66.229,122.305,0,0,0,0,0,2.500
371214,-538,1194,7771,-478.057,478.200,8013.872,327.648,354.738,483.638,-38.571,115.000,-257.144,-8.597,104.985,-331.208,0,0,0,0,0,2.500
371314,-767,1553,8527,-475.571,489.914,8004.329,324.774,375.869,466.527,24.857,117.143,-95.430,-28.741,211.305,-171.119,0,0,0,0,0,2.500
371414,-741,1866,9086,-471.214,501.814,8017.000,319.088,404.937,483.383,43.571,119.000,126.714,-56.859,290.681,168.569,0,0,0,0,0,2.500
371514,-626,2125,9271,-483.529,516.429,8041.143,307.998,443.005,502.818,-123.143,146.143,241.431,-110.900,380.680,194.342,0,0,0,0,0,2.500
371614,-641,1541,9682,-491.100,519.200,8072.257,305.250,448.762,534.975,-75.714,27.714,311.143,-27.487,57.568,321.578,0,0,0,0,0,2.500
371714,-366,219,8815,-490.486,505.429,8083.686,305.457,442.933,542.128,6.143,-137.715,114.282,2.078,-58.282,71.521,0,0,0,0,0,2.500
371814,-360,475,8309,-476.657,501.943,8085.314,288.679,442.198,542.630,138.286,-34.857,16.289,-167.779,-7.350,5.029,0,0,0,0,0,2.500
371914,-278,633,7840,-470.071,502.786,8089.729,287.877,442.391,539.350,65.857,8.428,44.141,-8.027,1.927,-32.803,0,0,0,0,0,2.500
372014,-466,524,6825,-465.029,498.743,8065.486,284.795,440.883,557.218,50.429,-40.428,-242.427,-30.812,-15.080,178.680,0,0,0,0,0,2.500
372114,29,880,7042,-455.229,499.000,8048.186,289.780,441.100,569.785,98.000,2.571,-173.003,49.847,2.169,125.669,0,0,0,0,0,2.500
372214,-505,1135,7473,-455.800,502.900,8043.000,289.838,445.477,573.333,-5.714,39.000,-51.855,0.582,43.773,35.483,0,0,0,0,0,2.500
372314,-526,1061,7836,-446.371,505.886,8040.057,276.353,448.497,573.859,94.286,29.857,-29.429,-134.858,30.199,5.261,0,0,0,0,0,2.500
372414,-571,856,8411,-444.843,509.200,8043.029,275.361,450.212,575.232,15.286,33.143,29.717,-9.913,17.146,13.729,0,0,0,0,0,2.500
372514,-636,667,9649,-446.857,512.071,8063.829,276.235,450.568,605.791,-20.143,28.714,207.998,8.739,3.561,305.591,0,0,0,0,0,2.500
372614,-761,700,10038,-449.286,520.471,8090.657,278.232,448.508,649.467,-24.286,84.000,268.286,19.966,-20.605,436.760,0,0,0,0,0,2.500
372714,-1402,233,10013,-464.500,520.200,8122.186,299.947,448.676,687.348,-152.143,-2.714,315.283,217.147,1.681,378.809,0,0,0,0,0,2.500
372814,1531,-610,11921,-437.629,507.229,8184.286,382.027,467.637,818.813,268.714,-129.714,621.001,820.805,189.612,1314.651,0,0,1,0,1,2.500
372914,-137,378,9380,-433.700,508.214,8209.043,383.681,467.290,828.338,39.286,9.857,247.573,16.538,-3.463,95.242,0,0,0,0,0,2.500
373014,-669,244,7801,-437.586,508.886,8209.800,384.665,466.876,827.940,-38.857,6.714,7.568,9.847,-4.141,-3.976,0,0,0,0,0,2.500
373114,-311,221,7151,-431.314,504.829,8194.814,383.096,468.125,837.421,62.714,-40.571,-149.854,-15.692,12.485,94.810,0,0,0,0,0,2.500
373214,183,206,6018,-425.471,502.529,8160.557,389.253,469.191,875.839,58.429,-23.000,-342.573,61.563,10.658,384.184,0,0,0,0,0,2.500
373314,-354,265,5336,-417.786,504.343,8118.929,385.256,468.022,937.667,76.857,18.143,-416.284,-39.966,-11.690,618.282,0,0,0,0,0,2.500
373414,-340,-154,5423,-415.186,500.929,8082.529,385.158,471.924,990.662,26.000,-34.143,-363.999,-0.980,39.022,529.948,0,0,0,0,0,2.500
373514,-612,-516,6372,-416.829,492.943,8057.271,385.748,484.176,1011.200,-16.429,-79.857,-252.573,5.902,122.520,205.377,0,0,0,0,0,2.500
373614,-607,-327,7473,-414.771,486.629,8046.929,384.342,491.884,1013.418,20.572,-63.143,-103.428,-14.061,77.084,22.180,0,0,0,0,0,2.500
373714,-624,455,9153,-423.800,486.700,8071.771,381.719,491.879,1018.898,-90.286,0.714,248.428,-26.232,-0.050,54.800,0,0,0,0,0,2.500
373814,-932,270,8978,-429.414,488.743,8091.343,386.236,490.677,1022.951,-56.143,20.428,195.713,45.164,-12.027,40.535,0,0,0,0,0,2.500
373914,-639,809,9993,-434.914,497.829,8123.829,386.440,490.634,1046.449,-55.000,90.857,324.858,2.041,-0.424,234.974,0,0,0,0,0,2.500
374014,-635,809,9587,-439.671,506.871,8149.529,386.824,490.453,1059.890,-47.571,90.428,257.002,3.840,-1.815,134.414,0,0,0,0,0,2.500
374114,-473,247,8264,-445.014,505.286,8148.729,384.658,491.111,1059.782,-53.429,-15.857,-8.003,-21.655,6.578,-1.078,0,0,0,0,0,2.500
374214,-346,458,7835,-437.571,511.657,8144.300,381.448,487.550,1060.436,74.428,63.714,-44.287,-32.101,-35.609,6.538,0,0,0,0,0,2.500
374314,-251,30,7700,-431.500,508.114,8131.200,380.987,490.129,1060.180,60.714,-35.428,-130.996,-4.614,25.793,-2.563,0,0,0,0,0,2.500
374414,-317,-403,7730,-425.814,497.743,8124.729,379.681,501.486,1061.226,56.857,-103.714,-64.717,-13.056,113.571,10.461,0,0,0,0,0,2.500
374514,-369,195,7116,-428.843,496.643,8113.600,378.368,502.064,1067.642,-30.286,-11.000,-111.284,-13.130,5.780,64.159,0,0,0,0,0,2.500
374614,-889,-385,7101,-436.686,488.200,8092.128,382.116,511.756,1072.665,-78.428,-84.428,-214.717,37.485,96.922,50.231,0,0,0,0,0,2.500
374714,-672,51,6749,-437.943,486.914,8083.271,382.743,512.739,1081.126,-12.572,-12.857,-88.569,6.268,9.828,84.609,0,0,0,0,0,2.500
374814,-469,79,7285,-433.857,486.029,8069.571,380.859,513.389,1085.071,40.857,-8.857,-137.002,-18.845,6.500,39.454,0,0,0,0,0,2.500
374914,40,78,8285,-424.543,483.114,8063.443,384.345,515.115,1082.623,93.143,-29.143,-61.284,34.861,17.260,-24.484,0,0,0,0,0,2.500
375014,100,340,9220,-419.657,487.357,8085.457,388.782,512.690,1090.223,48.857,42.429,220.142,44.375,-24.250,75.995,0,0,0,0,0,2.500
375114,-263,-168,9573,-422.157,480.929,8115.671,387.201,518.018,1101.662,-25.000,-64.286,302.144,-15.813,53.281,114.396,0,0,0,0,0,2.500
375214,-445,84,8628,-418.129,469.757,8121.943,385.472,518.026,1103.310,40.286,-111.714,62.715,-17.295,0.074,16.479,0,0,0,0,0,2.500
